z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,X,Y
-1.067677712215858,-0.6827291144992651,-0.3071476224621453,-0.47825222966779973,-0.9359215218398919,0.04194768887058923,0.9549000470530489,1.4617097908112822,0.4947289691069254,-0.5623708839899572,-1.8461268325495175,-2.3495138167077614,0.1710310161581536,-1.1219027563765647,-0.88933617350662,-0.02067056977661173,0.12343559932954193,1.1857592374412846,1.2178539923801381,-0.0976717485852012,-0.926064676796299,-1.1259697352414217,0.35724440302622734,-0.058254300729984936,-0.10024741995236318,-0.16422003120359763,0.6138648200507203,1.2877098876771358,0.9480262647751304,-0.42062987705326244,0.2799988871094939,0.8593431338652212,1.069498231532851,0.03298608584762799,0.1664998780291573,-0.638073952366448,-2.299528217901262,-1.0207106627036417,-1.7055196231007985,-0.8860714056719965,-0.7610301658239835,-0.3192165989842753,1.1453794186910957,0.38410762863849607,-0.5195316697141477,-0.7518481135181653,-1.9219497800694871,-1.7614957453049898,-0.7549440213253461,-0.1735778409309432,0.41296925674333396,0.4862919737746866,0.7976271612601039,-0.21711717933304042,-0.7008500280730091,-0.17492209114900292,-0.9895528356287796,-0.815133581176916,0.0075748680899550835,0.5236423200572388,-2.063486299394588,-2.50117558078341,-1.6023834182871501,-0.27848654271724793,-0.19554800916531484,-1.9431179737088988,-2.4430058249292452,-1.0858975762827643,-0.5134087150764242,-0.06988633610372232,-0.4317088510602853,-1.8740011638235057,-2.8088680341019914,-1.5416557602916627,-1.3829506902085946,-1.0681128932705817,-0.915183042104515,-0.7736812125628407,-0.8962647254321933,-0.572647736818959,-0.5844737672491039,-0.6878543550274233,0.9928844538887142,1.0441437790254071,1.5535934325928764,0.05341019699954485,-1.4448396252683573,-0.4974100489281004,-0.06835613005455436,-1.2108403009064415,-0.982757832780705,-0.35543613387230016,-0.12180273857278388,-0.6280102982512208,-0.44867591919870964,-1.1622349129503147,-1.5871053190448878,-1.075774048579531,-1.3178931024910159,-1.0221923289672568,-2.2335584396750887,-2.6775110867267466
-0.5066081843887352,-0.4234696417248852,-0.7882877860908079,0.08480789033591483,-0.35121208409550825,-1.3221294757744713,-0.9033298363113602,0.3037555058746208,-1.1143608736747046,-1.177002573979534,1.1182327923960163,1.525951704897606,1.369306189149778,1.463876313445842,0.27888716087992976,2.293957595913856,0.26428898205245754,-0.672372534283384,-0.32463966657651117,-0.855186905819952,1.3353693182190938,-0.7837488339180136,-1.015244722294171,1.0908374784439714,0.9207590653291114,0.5210964820912627,1.3617292784458748,2.6086888856670534,1.302278687079271,1.3588632252400101,-0.029979301756725238,-0.6969757757358148,-0.3252184246437615,-0.4720420577775604,-0.3417971434851277,0.3743278280663257,1.0296834633972982,1.1276052503107574,-0.1149950530425052,0.03264481018121494,-1.6531546542586646,-1.275946285408835,0.05131945317078235,-0.008752352848410222,1.7818519508324895,1.6943222312311985,1.6643590128270316,1.7623028336037545,0.38378043513205196,-0.009434635191116772,0.1622138964441433,-1.4535355419062586,-0.08860468272806975,0.7055792318801636,-0.2649485853285652,0.19789684623954393,-0.0790902913274646,0.844928702937377,-1.1461863789768703,-1.0307916709810279,0.9304940307363534,0.8522256202487374,0.9006861971706362,1.373594557876313,0.6610967387781831,0.7330932399255594,-0.417218358166398,0.9943213674634608,-0.2974600578722386,-0.5026114519847316,-0.8483306468976823,-1.0332562154995264,-1.0515125849745919,-0.2804323297319266,0.2955439476091777,0.6336508251414921,-0.12307581541789528,0.55376666600794,0.10223120439106832,-0.6736657988704968,-0.3957431900325712,1.4360046996430922,2.3585113692398876,0.49820600814379473,0.3949609797524595,0.6440258945719161,0.012668846486847296,-1.0645410545476992,-0.6119672366075251,-1.1760812896250028,0.48644445715183554,0.8692470355960359,-0.8001018043012557,0.3549117069227822,1.370282063118698,1.5965280384027625,-0.7246952982379987,-0.026969287754309273,-0.6528215051199698,-0.2579917630283025,-2.691480858867849,-2.481724034336039
-1.5631468269348672,-1.3782328613104045,0.04475015388704059,0.35190615253092494,0.41833577248509857,0.8019010901116936,-0.47993867464886764,0.6701667514955703,1.8160464134024823,0.7946306914562724,-0.132964380097594,0.2224390911049352,1.311311365949253,0.6175810990321299,-0.1597795559586272,0.6589941337459321,0.6679493559182289,0.35004640350054755,1.4958809881193091,2.791977364218194,-0.055613073403369906,1.502811969742512,1.3834776068189965,1.1032255975666285,0.37917792146465157,1.1158311094376645,1.9009948074692748,-0.7132324242559864,-0.7024057861863561,-0.9826388770656982,-0.8690512231184278,0.5109197432557419,-0.4381874045305559,-0.04983484023127653,-1.2321511489713295,-0.7461202963533131,-0.24910598486362365,0.0792669363098451,-0.7974215763428437,-1.3964696317819951,-0.2878199034014742,-0.1959473152409727,0.7175871841943424,0.5654777466827974,-0.8424464349514782,0.7488437327997608,0.8967904770429923,0.05573893402092123,1.8791035964689475,0.8335066639221409,-1.3613241490253172,-1.1225034055237466,-0.7735543293973564,-2.595823584230388,-0.31189202872047617,-1.21979841720581,-0.49422586951302333,-1.4567842125906867,-0.09630765230576241,-0.45023707262320595,0.23899491834090453,0.5417622851840215,-0.6369763057990792,0.8130598610505467,0.3726904648175697,0.9521014808181546,-1.2175267016345555,-0.4839808843405515,0.8657243440210564,-0.9507514382838603,-1.9140406098911176,-1.1118254849833629,-0.36710798326189376,0.053220220693690305,-0.8416557688052089,1.6782517376036505,1.9085119945920759,2.919184171414033,2.297694220791705,1.871496398709354,0.4227217885914775,1.7173686183844228,1.847652251511838,-0.08513208001742206,-0.6392416875292886,0.15334438938303144,0.35954423403484675,0.42108383131821436,-0.39876765451770685,-0.006172694625753707,-0.5723619179094918,-0.32490680579602405,-0.7701117451219145,-1.3693449361834265,-1.9942682741171762,-2.3638435882824007,-0.6036912472610284,0.9502240898084428,1.3607800805790795,-0.5320382495307807,1.5580397038870313,1.1120245828921917
1.7474842103164574,1.6427794013603325,1.9455785407633717,0.7130759967045124,-0.036871591484554316,-0.3833132769536755,-0.6318960006395942,-1.078837441300632,-1.830395711966407,-1.162167791492763,0.5046894446405419,1.9474449935164353,0.9455871487967863,-0.5999199554897986,-0.5421064788287026,-0.07678902616424814,-0.25956264352490566,1.3790633420913965,0.9953330949514121,0.4359153520482393,-0.7706892078768374,-0.7699360015820115,-0.928505987332923,0.37241426066530514,-0.3108874686556871,0.12197720929576923,-0.5520945388212926,-0.23056297632208775,-0.22052826840776776,0.9873518984498899,0.5934504699627697,0.05721078076022944,-0.13200888691774645,2.6439675594207817,0.6293818599253491,-0.6907732233719269,-0.7278719391799754,-1.3528772133065095,1.5194105985953439,0.7816859201175341,0.37199958225000884,-0.7921736071315297,0.15896824193973674,-1.10701004976567,-0.6519828295825651,-1.3912833772560966,-1.562527272625337,-0.05597803591057008,0.9919630304704661,-1.5056734963151572,-0.1297281800178841,0.8338851350605989,-0.8623729054939456,0.5628396476058797,-0.5272816413170679,0.5649512650993175,0.6266677595618195,0.1674923654351626,0.4972305316567368,0.2455069123079217,0.7656494227733437,-0.32038614574142604,0.7481178244445031,-0.6006566979357689,-0.4177505908384371,-0.6499455258251241,-1.5239137039128023,-0.01823135452250931,1.147056961347108,0.23621556470022528,-0.8282220575993422,-1.2640376279167256,0.43797297348080855,0.2223863228975704,-1.6779751610061533,-1.1395684134671857,-1.8029138452564377,-1.7938673314117408,-0.5768487678183662,-1.1099352274885794,-1.8382650295648235,-0.5025253251151823,-0.8735112259216248,-0.4464734924847276,0.4159691290408266,0.6125966048823275,0.6907612271818275,0.19697703307008682,-0.10214459580491905,-0.5947486727199468,-0.2891168765136151,-2.465719670216026,-1.2993290984257875,-1.3090183834016573,-0.2917975113424962,0.5462448627755588,0.39200539200822293,0.660452290630895,0.5277507318418844,0.5066970326632058,0.12826720401757316,1.1867898556834062
1.2686355181719495,0.08045048211463776,-0.3213319703419622,0.5207389220394922,1.7003382609354474,0.6489241592367422,1.2045890295690107,0.3587072489211635,0.3407475246032188,-1.540924062406918,-1.4923223722598655,-0.15483571280773215,0.49090274315309584,-0.030442508181792352,-0.033666995033048305,1.1253573416799532,-0.4679608336806546,-0.8257606313945662,-2.4643032733296137,0.5381295772419555,-0.6374807163625436,-0.7061395360667344,-0.7542694760879569,0.01679240007216952,-0.08536809617076455,1.6106337880869412,0.691439592179088,1.4522641255407647,0.9787848914256265,-1.5781362685416387,-0.8748403797259655,0.09763408917391062,0.42670900404169015,0.9085085701231795,0.7697698945173901,-0.9877633971262544,0.9159663040154996,0.944641927435062,0.8053373739464973,-0.5680739245705201,0.5325551039570545,-0.08658041256899329,-2.2626549936316054,-2.4772268724673667,-0.8406983783183751,-0.8618551355644185,0.27093310959459405,0.031088456804735175,-0.04892040006449024,0.2645381910029813,1.5197662455777279,2.1842497762702147,1.572640176225344,2.2011414419414814,1.8132600779801895,1.0571337050441203,1.052252067921169,-0.0013531205887184622,0.6399912980171509,0.07365728428317186,0.3207962794216686,-0.12766071047866304,0.12287804207709732,-0.0863417580190988,1.6422391173335316,-0.018886323485114723,0.3945131328524124,0.013166735133888927,-0.23562617269600858,0.6929475834502241,0.26058531752086916,0.24377634145436328,-1.5261379416627017,-0.7648176046740529,-0.12491832040475279,0.2197466143954535,-0.4424344239333564,0.33070428157175913,0.7329512050283742,1.0432652493966723,1.6371780158790747,1.3986527628400307,-0.3561606863748921,-0.004736786439664433,-0.6001337486450907,-1.3880367922295491,-0.6461398593686902,0.09436598415267461,-0.13021967331465906,-0.5192981632745811,1.6208081015970246,0.182137882311168,0.3108635368191714,-0.24630551667537878,0.01515626278997753,0.9049138633777256,-0.23307701111408502,-0.9022542816039224,-0.04637061002651743,1.0978433084000367,1.204536997398948,1.6727590648602302
-0.4243506579579127,0.4007859676459371,0.7048114599236092,-0.04836655472123414,0.7504035379052214,0.15351144268046824,-0.890177680583087,0.7144704062363263,0.5958822522468742,0.3262665222160368,0.35914245408840795,-1.1099832577584794,-0.1972300432898566,-0.8935146790586084,-0.8037086716060327,-0.6309408402686618,-1.0374287858503195,-0.8654003531804031,-0.2183800051751331,2.335470494703735,2.0542661328905583,-0.49161403148193955,0.2329240164005692,1.1597270795955128,1.695281234012248,0.12873992676332963,0.6136684662704166,1.5481709017775167,1.8701150926604546,2.0329733205703016,0.5912628304688654,-1.3339524683498853,1.0679219161685136,1.2987937385917252,0.3597476166419046,0.2636542937798622,1.647390449653413,1.1968315043238633,1.2981093285397498,-0.1377221896192087,-0.2925596455796497,-0.16700917773520368,-0.9151688532815851,-0.13576291529706389,-0.308514754492265,1.8218650186855976,1.870923266389522,1.3942218694798332,1.8787297825362042,1.646196319405098,0.7604181924831765,0.787518649123682,1.1933779571130652,0.2875717004095469,-1.2664692208398054,-1.4246554858374199,-1.415890640819102,-1.207442388571359,0.01413743185008684,0.8408791050768724,0.45347712193591116,0.8631303439166205,0.6518528254435255,-0.5354829554058752,-0.7237289257359856,-0.01861912040352101,0.848640278359922,-1.6375973164441004,0.07069439680818648,0.2533648909604951,0.6570739174190363,1.8153216695718637,1.5328730427865906,-0.0072609253008778865,-0.21163798777346113,-2.1203210371845236,-0.9466255881177499,-0.5091076376953334,1.1341202257995209,1.5335154110082885,-0.7401189320540388,-0.15532444878247334,-0.41560839094978264,-0.33824546803423744,0.931163721914515,0.1774330139443239,-0.48062406083904397,-0.7055101696443954,0.22856305129667914,0.31655857927561576,0.5660442965835988,-0.4216383118174638,0.5649503407954729,0.5328763126559964,0.5775703307599395,0.2628113299161873,-1.0950109342434777,-1.9210440128599142,-1.4937524202895072,-0.8734967565416035,0.17731096510239508,0.5954623541237275
1.1234677248812848,1.5055538360403335,1.3179433287273423,0.6774573612212824,0.26218658804836753,0.46796166764529645,-0.427912605738368,-0.796327052059241,-0.9254359690626008,0.7110179703700644,0.959057414434274,-0.6754685190494453,-1.1771575312496494,1.0139758416970364,0.7516075027755499,-0.9692646499611567,0.14168980911769324,0.19803929202357046,1.2440700923597658,0.6814541766946014,-2.0043121746743737,-1.4687558372068448,-1.2295391283316817,-0.2630834823246185,0.4074384120495153,2.77169525179296,2.1125719739661206,1.2538812584671404,3.3722017548249053,1.75436150105998,1.2174941239941393,1.0414278848754537,1.1902933824576518,1.0538533968559765,1.1007865829296835,1.5477406943576346,0.26325400415711525,0.5812921635690602,-0.5196535660051006,-0.9046582523808504,-0.5987350002890414,0.25642903882105506,-0.3824237513616998,0.9609436979434811,-0.03878396510440901,-0.2952393626531371,0.30314252517930124,-0.17041996322906955,-1.0137687775607114,-1.3238831845274406,-0.2159507615709865,-0.6398942396318789,-0.8556619696884773,-0.1638528085291321,0.14455156390201288,-0.3473820277183099,-0.08440942353856924,1.1517562624178648,1.197464835204247,-0.19637294817868425,-1.2459346178370398,-0.6614202280240599,-1.7370292079165164,-0.972812540664079,-1.654694158368089,-1.0552729477813245,-1.156078873662918,0.36500841556982727,0.6537962557898185,-0.2308726175426191,-1.744870590390083,0.007495768681628337,-1.265841855060837,-1.0491847648364108,-0.14756876184602935,-0.9428977866995508,-0.8719920825704296,-1.121016234607735,0.16160801817978715,-0.2069278379757539,1.449580217385505,0.747368361291453,-0.14900590523621376,-0.5332519551798433,0.9103753063247714,0.24578927364524017,1.0082525200797718,-0.6199247617849566,0.7851924469085433,1.2198357913173283,0.9530483728840241,1.7906008291592246,0.5871378061980634,-0.29447560820571156,0.6494214994221215,0.9756389426404093,0.4680297952034565,-0.10317052719570621,0.8748747235880749,0.25243347908556707,-0.6428184148909655,-2.5859261311908863
-0.27960639532589127,-0.6927833113324722,-0.15166734092778839,-0.10324634140328653,0.26772769680569086,1.1241178492058108,1.0658133123755773,1.9889160463389801,-0.1963979509034503,-1.030835321007087,-0.14453871441544103,1.0340556364234594,0.8015847639313329,-0.9723739571210464,-2.168959039752683,-1.5292537974921485,-0.43398220527101494,0.0372956810266446,-0.2875980458071827,-0.12955002571890062,0.518820521408591,0.9312493635313808,1.1605642959348081,-0.4037061652636902,0.996348258587993,1.472101002058731,-0.009774625202265602,-0.3247321462025041,0.463389331240219,-0.1457221471598527,-0.09644931243184532,0.3700248758065106,0.3926603389108331,1.0577522109507356,0.20978881318426829,-1.6246387576698305,-0.35798828258912396,-1.671436427789988,0.9724873016071808,0.9513573067722783,1.7779620739075306,2.1458467902087444,2.456031152534578,0.9597032700601982,0.5380798568942678,0.825609487812799,1.055636946093464,0.3838021650042588,-0.3174097691156582,-0.6633664165587241,0.25452520155993874,1.116942018938547,1.0819913201234432,-1.1658430204048091,0.6351352974913802,1.102522605860873,-0.08476471488143053,-0.2811334743222089,0.7711795561936283,0.5316865625187185,-0.6973211791062768,-0.35719893526454316,-0.37946453649055745,1.901996290466708,1.2777059642234319,0.80219509496308,0.10713111595930377,-1.6505208050037559,0.6532793007162396,-0.886426276938346,-0.9627482132054562,-1.0200357769368802,1.92702729047126,0.42269718094253445,0.92085616479679,0.4149159092339433,0.8649856381323315,-0.7316108760745161,-0.2238102945927874,0.029912048343741393,-0.07211545643799044,0.9162977941718381,0.3464916435716451,-0.3840765786397909,0.9078252666962189,-0.5524258844234119,-1.3713906774380749,-2.407569146110191,-1.7335454618517954,-0.9817449213965928,-0.5309567825727424,0.24839612462146596,0.06587870708196016,1.0424550146493201,-0.9006213231345033,-1.3504176031410753,-0.38112747175936346,-1.6411416859519055,-2.1480486044104548,0.09555240797093592,1.1038962468994769,1.6637534195393204
-0.39996568681195477,-0.2144682531134992,-0.005633453596169195,-1.6762018335242945,0.05763855918439124,-0.34350568012145477,0.8212381291936401,0.849236261916863,0.8633139951141029,1.579033356608875,-0.11531030954559691,-1.2345902762461007,-0.5556698295708595,1.2004021009128825,0.7510071856240538,0.28511826552335595,0.4144608215420004,0.71510793283807,0.23971882626800048,-2.016479256229094,-1.1814800562009382,-1.3536902604457424,-0.5183712753482396,0.7024964442879311,0.5823750614090223,1.1147147126542236,0.10799502344027456,0.0719844827886636,-0.7910112546185724,-0.00294530298669287,0.4583052511188644,0.6927206515841573,-0.29560283329490905,0.08587520763674611,-1.1114676471626885,0.6950889105930362,-1.41674176444629,-1.7738137790524169,-0.5582761776620205,0.5268607353642403,0.4797476597835201,-0.5060640863232119,-0.037939677802525405,-0.3460024324192327,-1.0736651430196031,0.8279241637270449,0.5775147889479914,0.8041577756311921,0.6350724894170875,-0.740374498999881,-1.9820837216286327,-0.4914604930922078,0.523982409240914,1.4059592597094925,1.2612047160388957,0.42152803564578456,-0.5011363500981647,0.6999553594129458,0.41955280202996736,0.34462918181636326,0.42010908764200317,0.8271680724726359,2.208220900201577,1.1329407232865039,1.8750722939972375,1.1614379470818208,1.1797996080660245,-1.252769929854455,-0.5770200209669474,-0.5313598659849066,-0.9449832225568874,-1.3495834630999384,-1.0475967424775627,0.5714000464235209,1.2303904429690502,1.5948546699480806,1.2855161477621664,1.1161862124620499,-0.6785044719892913,-0.22393689508215608,1.2364258306006075,1.1147123366692995,0.9803628127686488,1.7511085756548037,1.1382754839687619,0.3461428873066747,1.1405942114280847,1.1014526108766802,0.2513606384504205,-0.23535251143322994,-0.4972997539609208,-0.8724524509170067,-1.2574536108996797,0.1684783748478726,1.4920751622155444,1.434845118014179,0.6910584740683645,-1.00183662627801,-0.14079643204033138,0.6660475962549705,-0.6954680780339703,-0.6576320954337584
-1.5391234519022157,-0.4623117281090003,-0.18796125472446681,-1.1722484140365566,-1.7985820485487114,-2.2919198372353446,-0.7491823614550511,0.21459900865555875,1.7640522785285888,0.9876743141215184,0.7623089976675983,0.6324049342639579,1.5145850322641328,0.574119821604212,1.991878569756193,1.03873344914717,0.41424848322494,0.6983121425437685,1.0582268913786719,0.47934126203629296,1.0211868032280538,0.578356643473613,-0.75222225925576,-1.0942845949405313,-0.34488773809121787,0.13530723709236103,0.43171330272375236,-2.2367904423296707,-0.9799869639493747,-0.37664895939273396,1.5142988010562721,0.328255847872105,0.5909640440968104,1.36967337874492,0.7431725112336045,-0.6124700442024702,-0.6497477922974791,-1.1583315729897241,-0.074662098756273,-0.17703454664815588,-0.8780239264156344,-0.19056251056491003,-0.4386930106427604,-0.6953012216809182,-0.9342392391283573,0.26353320056308804,1.280814811978363,0.41968148241333425,-1.8315693100788306,0.6316898474323731,0.3395827060484553,-0.8340164899698129,1.2393784671380583,0.1448570811279903,0.8109806333010494,-0.1224580679963806,0.7590010213337441,0.42278303427034264,-0.7453202084877059,-1.1637551186402666,-0.7326599054064544,-1.369241375486658,-0.7271185120313535,-1.1647570966537415,-0.6910652167151268,0.05742273574320307,-0.05060213919778796,0.18974586046952804,-0.0655502924736741,0.8083441942175141,0.6771922333495832,1.0081932557395747,-0.3358424884324912,-0.16932815249926086,-1.0249415408096039,-0.38561078182811315,-0.953757866412261,-0.222589910541646,0.07014305795045317,-0.3282761039098604,0.4872112094746235,1.9847365180270296,0.25447083536928106,-0.6138560502650241,-0.37266715903295305,0.3956945451357051,1.3355560632982475,0.037865800245008185,0.17605367187871374,0.24408440006346066,-1.4794684228075923,-0.775263722865081,-0.47277479931948824,-1.3280299177822568,-1.3366194496669974,-1.2245162210965455,-2.191771465213697,-2.052958009099636,-0.7575058354711369,-1.095272719854536,4.325628885000116,5.408744726673289
